$GPGGA,021424.40,3719.88982,N,12642.83583,E,1,12,1.32,28.6,M,18.0,M,,*66
$GPGGA,021424.60,3719.88986,N,12642.83581,E,1,12,1.32,28.2,M,18.0,M,,*66
$GPGGA,021424.80,3719.88990,N,12642.83579,E,1,12,1.32,27.9,M,18.0,M,,*6C
$GPGGA,021425.00,3719.88993,N,12642.83577,E,1,12,1.32,27.6,M,18.0,M,,*67
$GPGGA,021425.20,3719.88996,N,12642.83576,E,1,12,1.32,27.4,M,18.0,M,,*63
$GPGGA,021425.40,3719.88999,N,12642.83574,E,1,12,1.32,27.2,M,18.0,M,,*6E
$GPGGA,021425.60,3719.89000,N,12642.83573,E,1,12,1.32,27.0,M,18.0,M,,*61
$GPGGA,021425.80,3719.89004,N,12642.83573,E,1,12,1.36,26.7,M,18.0,M,,*69
$GPGGA,021426.00,3719.89007,N,12642.83572,E,1,12,1.36,26.4,M,18.0,M,,*63
$GPGGA,021426.20,3719.89009,N,12642.83572,E,1,12,1.36,26.1,M,18.0,M,,*6A
$GPGGA,021426.40,3719.89012,N,12642.83571,E,1,12,1.36,25.9,M,18.0,M,,*6E
$GPGGA,021426.60,3719.89014,N,12642.83571,E,1,12,1.36,25.6,M,18.0,M,,*65
$GPGGA,021426.80,3719.89017,N,12642.83571,E,1,12,1.36,25.4,M,18.0,M,,*6A
 b$$       '  
$GPGGA,021427.00,3719.89019,N,12642.83570,E,1,12,1.36,25.2,M,18.0,M,,*6A
$GPGGA,021427.20,3719.89020,N,12642.83570,E,1,12,1.36,25.0,M,18.0,M,,*60
$GPGGA,021427.40,3719.89022,N,12642.83569,E,1,12,1.36,24.7,M,18.0,M,,*6A
$GPGGA,021427.60,3719.89024,N,12642.83569,E,1,12,1.36,24.5,M,18.0,M,,*6C
$GPGGA,021427.80,3719.89025,N,12642.83569,E,1,11,1.36,24.4,M,18.0,M,,*61
$GPGGA,021428.00,3719.89027,N,12642.83568,E,1,11,1.36,24.2,M,18.0,M,,*63
$GPGGA,021428.20,3719.89028,N,12642.83568,E,1,11,1.36,24.0,M,18.0,M,,*6C
$GPGGA,021428.40,3719.89030,N,12642.83568,E,1,11,1.36,23.8,M,18.0,M,,*6C
$GPGGA,021428.60,3719.89031,N,12642.83568,E,1,11,1.36,23.7,M,18.0,M,,*60
$GPGGA,021428.80,3719.89032,N,12642.83568,E,1,11,1.36,23.5,M,18.0,M,,*6F
$GPGGA,021429.00,3719.89033,N,12642.83568,E,1,11,1.36,23.4,M,18.0,M,,*66
$GPGGA,021429.20,3719.89034,N,12642.83568,E,1,11,1.36,23.3,M,18.0,M,,*64
$GPGGA,021429.40,3719.89035,N,12642.83568,E,1,11,1.36,23.1,M,18.0,M,,*61
$GPGGA,021429.60,3719.89036,N,12642.83568,E,1,11,1.36,23.0,M,18.0,M,,*61
$GPGGA,021429.80,3719.89034,N,12642.83563,E,1,11,1.03,23.0,M,18.0,M,,*60
 b$  *  b$$       '  
$GPGGA,021430.00,3719.89032,N,12642.83558,E,1,12,1.03,23.0,M,18.0,M,,*6D
$GPGGA,021430.20,3719.89025,N,12642.83546,E,1,12,0.92,23.4,M,18.0,M,,*6B
$GPGGA,021430.40,3719.89019,N,12642.83535,E,1,12,0.92,23.7,M,18.0,M,,*65
$GPGGA,021430.60,3719.89013,N,12642.83523,E,1,12,0.92,24.0,M,18.0,M,,*6A
$GPGGA,021430.80,3719.89007,N,12642.83512,E,1,12,0.92,24.3,M,18.0,M,,*60
$GPGGA,021431.00,3719.89001,N,12642.83501,E,1,12,0.92,24.5,M,18.0,M,,*6B
$GPGGA,021431.20,3719.88995,N,12642.83491,E,1,12,0.92,24.8,M,18.0,M,,*69
$GPGGA,021431.40,3719.88990,N,12642.83481,E,1,12,0.92,25.1,M,18.0,M,,*63
$GPGGA,021431.60,3719.88989,N,12642.83477,E,1,12,1.00,25.1,M,18.0,M,,*6A
$GPGGA,021431.80,3719.88988,N,12642.83474,E,1,12,1.00,25.2,M,18.0,M,,*65
$GPGGA,021432.00,3719.88986,N,12642.83471,E,1,12,1.00,25.2,M,18.0,M,,*65
$GPGGA,021432.20,3719.88985,N,12642.83468,E,1,12,1.00,25.3,M,18.0,M,,*6D
$GPGGA,021432.40,3719.88984,N,12642.83464,E,1,12,0.98,25.3,M,18.0,M,,*66
$GPGGA,021432.60,3719.88983,N,12642.83461,E,1,12,0.93,25.4,M,18.0,M,,*6A
$GPGGA,021432.80,3719.88981,N,12642.83455,E,1,12,0.86,25.5,M,18.0,M,,*64
$GPGGA,021433.00,3719.88978,N,12642.83449,E,1,12,0.86,25.7,M,18.0,M,,*64
$GPGGA,021433.20,3719.88975,N,12642.83444,E,1,12,0.86,25.9,M,18.0,M,,*68
$GPGGA,021433.40,3719.88973,N,12642.83438,E,1,12,0.86,26.1,M,18.0,M,,*68
$GPGGA,021433.60,3719.88970,N,12642.83433,E,1,12,0.86,26.2,M,18.0,M,,*61
$GPGGA,021433.80,3719.88967,N,12642.83428,E,1,12,0.86,26.4,M,18.0,M,,*65
$GPGGA,021434.00,3719.88964,N,12642.83423,E,1,12,0.86,26.6,M,18.0,M,,*60
$GPGGA,021434.20,3719.88962,N,12642.83418,E,1,12,0.86,26.7,M,18.0,M,,*6D
$GPGGA,021434.40,3719.88959,N,12642.83413,E,1,12,0.86,26.9,M,18.0,M,,*66
$GPGGA,021434.60,3719.88958,N,12642.83411,E,1,12,0.93,26.9,M,18.0,M,,*63
$GPGGA,021434.80,3719.88958,N,12642.83410,E,1,12,0.93,27.0,M,18.0,M,,*64
$GPGGA,021435.00,3719.88958,N,12642.83409,E,1,12,0.93,27.0,M,18.0,M,,*65
$GPGGA,021435.20,3719.88958,N,12642.83409,E,1,12,0.93,27.1,M,18.0,M,,*66
$GPGGA,021435.40,3719.88958,N,12642.83408,E,1,12,0.93,27.1,M,18.0,M,,*61
$GPGGA,021435.60,3719.88959,N,12642.83408,E,1,12,0.93,27.1,M,18.0,M,,*62
$GPGGA,021435.80,3719.88957,N,12642.83405,E,1,12,0.86,27.2,M,18.0,M,,*68
$GPGGA,021436.00,3719.88956,N,12642.83403,E,1,12,0.86,27.3,M,18.0,M,,*65
$GPGGA,021436.20,3719.88954,N,12642.83400,E,1,12,0.86,27.4,M,18.0,M,,*61
$GPGGA,021436.40,3719.88953,N,12642.83397,E,1,12,0.86,27.5,M,18.0,M,,*68
$GPGGA,021436.60,3719.88951,N,12642.83394,E,1,12,0.86,27.6,M,18.0,M,,*68
$GPGGA,021436.80,3719.88949,N,12642.83392,E,1,12,0.86,27.7,M,18.0,M,,*68
$GPGGA,021437.00,3719.88947,N,12642.83388,E,1,12,0.86,27.8,M,18.0,M,,*6B
$GPGGA,021437.20,3719.88945,N,12642.83385,E,1,12,0.86,28.0,M,18.0,M,,*61
$GPGGA,021437.40,3719.88943,N,12642.83382,E,1,12,0.86,28.1,M,18.0,M,,*67
$GPGGA,021437.60,3719.88941,N,12642.83378,E,1,12,0.86,28.2,M,18.0,M,,*61
$GPGGA,021437.80,3719.88941,N,12642.83378,E,1,12,0.93,28.3,M,18.0,M,,*6A
$GPGGA,021438.00,3719.88941,N,12642.83378,E,1,12,0.93,28.3,M,18.0,M,,*6D
$GPGGA,021438.20,3719.88938,N,12642.83376,E,1,12,0.82,28.6,M,18.0,M,,*6A
$GPGGA,021438.40,3719.88937,N,12642.83375,E,1,12,0.77,29.0,M,18.0,M,,*6D
$GPGGA,021438.60,3719.88936,N,12642.83375,E,1,12,0.77,29.4,M,18.0,M,,*6A
$GPGGA,021438.80,3719.88935,N,12642.83374,E,1,12,0.77,29.9,M,18.0,M,,*6B
$GPGGA,021439.00,3719.88933,N,12642.83372,E,1,12,0.72,30.3,M,18.0,M,,*65
$GPGGA,021439.20,3719.88931,N,12642.83370,E,1,12,0.72,30.7,M,18.0,M,,*63
$GPGGA,021439.40,3719.88928,N,12642.83367,E,1,12,0.69,31.1,M,18.0,M,,*66
$GPGGA,021439.60,3719.88926,N,12642.83364,E,1,12,0.69,31.6,M,18.0,M,,*6E
$GPGGA,021439.80,3719.88922,N,12642.83361,E,1,12,0.67,32.1,M,18.0,M,,*6B
$GPGGA,021440.00,3719.88918,N,12642.83358,E,1,12,0.67,32.7,M,18.0,M,,*68
$GPGGA,021440.20,3719.88914,N,12642.83356,E,1,12,0.67,33.2,M,18.0,M,,*6C
$GPGGA,021441.00,3719.88911,N,12642.83354,E,1,12,0.67,33.7,M,18.0,M,,*6D
